vt_1_x,vt_1_y,vt_1_z,vt_2_x,vt_2_y,vt_2_z,vt_3_x,vt_3_y,vt_3_z,vt_4_x,vt_4_y,vt_4_z
17.55,7.4,0.0,17.75,7.4,0.0,17.75,7.6,0.0,17.55,7.6,0.0
17.55,7.6,0.0,17.75,7.6,0.0,17.75,7.8,0.0,17.55,7.8,0.0
17.55,7.8,0.0,17.75,7.8,0.0,17.75,8.0,0.0,17.55,8.0,0.0
17.55,8.0,0.0,17.75,8.0,0.0,17.75,8.2,0.0,17.55,8.2,0.0
17.55,8.2,0.0,17.75,8.2,0.0,17.75,8.4,0.0,17.55,8.4,0.0
17.55,8.4,0.0,17.75,8.4,0.0,17.75,8.6,0.0,17.55,8.6,0.0
17.55,8.6,0.0,17.75,8.6,0.0,17.75,8.8,0.0,17.55,8.8,0.0
17.55,8.8,0.0,17.75,8.8,0.0,17.75,9.0,0.0,17.55,9.0,0.0
17.55,9.0,0.0,17.75,9.0,0.0,17.75,9.2,0.0,17.55,9.2,0.0
17.55,9.2,0.0,17.75,9.2,0.0,17.75,9.4,0.0,17.55,9.4,0.0
17.55,9.4,0.0,17.75,9.4,0.0,17.75,9.6,0.0,17.55,9.6,0.0
17.55,9.6,0.0,17.75,9.6,0.0,17.75,9.8,0.0,17.55,9.8,0.0
17.55,9.8,0.0,17.75,9.8,0.0,17.75,10.0,0.0,17.55,10.0,0.0
17.55,10.0,0.0,17.75,10.0,0.0,17.75,10.2,0.0,17.55,10.2,0.0
17.55,10.2,0.0,17.75,10.2,0.0,17.75,10.4,0.0,17.55,10.4,0.0
17.55,10.4,0.0,17.75,10.4,0.0,17.75,10.6,0.0,17.55,10.6,0.0
17.55,10.6,0.0,17.75,10.6,0.0,17.75,10.8,0.0,17.55,10.8,0.0
17.55,10.8,0.0,17.75,10.8,0.0,17.75,11.0,0.0,17.55,11.0,0.0
17.55,11.0,0.0,17.75,11.0,0.0,17.75,11.2,0.0,17.55,11.2,0.0
17.55,11.2,0.0,17.75,11.2,0.0,17.75,11.4,0.0,17.55,11.4,0.0
17.55,11.4,0.0,17.75,11.4,0.0,17.75,11.6,0.0,17.55,11.6,0.0
17.55,11.6,0.0,17.75,11.6,0.0,17.75,11.8,0.0,17.55,11.8,0.0
17.75,6.2,0.0,17.95,6.2,0.0,17.95,6.4,0.0,17.75,6.4,0.0
17.75,6.4,0.0,17.95,6.4,0.0,17.95,6.6,0.0,17.75,6.6,0.0
17.75,6.6,0.0,17.95,6.6,0.0,17.95,6.8,0.0,17.75,6.8,0.0
17.75,6.8,0.0,17.95,6.8,0.0,17.95,7.0,0.0,17.75,7.0,0.0
17.75,7.0,0.0,17.95,7.0,0.0,17.95,7.2,0.0,17.75,7.2,0.0
17.75,7.2,0.0,17.95,7.2,0.0,17.95,7.4,0.0,17.75,7.4,0.0
17.75,7.4,0.0,17.95,7.4,0.0,17.95,7.6,0.0,17.75,7.6,0.0
17.75,7.6,0.0,17.95,7.6,0.0,17.95,7.8,0.0,17.75,7.8,0.0
17.75,7.8,0.0,17.95,7.8,0.0,17.95,8.0,0.0,17.75,8.0,0.0
17.75,8.0,0.0,17.95,8.0,0.0,17.95,8.2,0.0,17.75,8.2,0.0
17.75,8.2,0.0,17.95,8.2,0.0,17.95,8.4,0.0,17.75,8.4,0.0
17.75,8.4,0.0,17.95,8.4,0.0,17.95,8.6,0.0,17.75,8.6,0.0
17.75,8.6,0.0,17.95,8.6,0.0,17.95,8.8,0.0,17.75,8.8,0.0
17.75,8.8,0.0,17.95,8.8,0.0,17.95,9.0,0.0,17.75,9.0,0.0
17.75,9.0,0.0,17.95,9.0,0.0,17.95,9.2,0.0,17.75,9.2,0.0
17.75,9.2,0.0,17.95,9.2,0.0,17.95,9.4,0.0,17.75,9.4,0.0
17.75,9.4,0.0,17.95,9.4,0.0,17.95,9.6,0.0,17.75,9.6,0.0
17.75,9.6,0.0,17.95,9.6,0.0,17.95,9.8,0.0,17.75,9.8,0.0
17.75,9.8,0.0,17.95,9.8,0.0,17.95,10.0,0.0,17.75,10.0,0.0
17.75,10.0,0.0,17.95,10.0,0.0,17.95,10.2,0.0,17.75,10.2,0.0
17.75,10.2,0.0,17.95,10.2,0.0,17.95,10.4,0.0,17.75,10.4,0.0
17.75,10.4,0.0,17.95,10.4,0.0,17.95,10.6,0.0,17.75,10.6,0.0
17.75,10.6,0.0,17.95,10.6,0.0,17.95,10.8,0.0,17.75,10.8,0.0
17.75,10.8,0.0,17.95,10.8,0.0,17.95,11.0,0.0,17.75,11.0,0.0
17.75,11.0,0.0,17.95,11.0,0.0,17.95,11.2,0.0,17.75,11.2,0.0
17.75,11.2,0.0,17.95,11.2,0.0,17.95,11.4,0.0,17.75,11.4,0.0
17.75,11.4,0.0,17.95,11.4,0.0,17.95,11.6,0.0,17.75,11.6,0.0
17.75,11.6,0.0,17.95,11.6,0.0,17.95,11.8,0.0,17.75,11.8,0.0
12.15,6.0,0.0,12.35,6.0,0.0,12.35,6.2,0.0,12.15,6.2,0.0
12.35,6.0,0.0,12.55,6.0,0.0,12.55,6.2,0.0,12.35,6.2,0.0
12.55,6.0,0.0,12.75,6.0,0.0,12.75,6.2,0.0,12.55,6.2,0.0
12.75,6.0,0.0,12.95,6.0,0.0,12.95,6.2,0.0,12.75,6.2,0.0
12.95,6.0,0.0,13.15,6.0,0.0,13.15,6.2,0.0,12.95,6.2,0.0
13.15,6.0,0.0,13.35,6.0,0.0,13.35,6.2,0.0,13.15,6.2,0.0
13.35,6.0,0.0,13.55,6.0,0.0,13.55,6.2,0.0,13.35,6.2,0.0
13.55,6.0,0.0,13.75,6.0,0.0,13.75,6.2,0.0,13.55,6.2,0.0
13.75,6.0,0.0,13.95,6.0,0.0,13.95,6.2,0.0,13.75,6.2,0.0
13.95,6.0,0.0,14.15,6.0,0.0,14.15,6.2,0.0,13.95,6.2,0.0
14.15,6.0,0.0,14.35,6.0,0.0,14.35,6.2,0.0,14.15,6.2,0.0
14.35,6.0,0.0,14.55,6.0,0.0,14.55,6.2,0.0,14.35,6.2,0.0
14.55,6.0,0.0,14.75,6.0,0.0,14.75,6.2,0.0,14.55,6.2,0.0
14.75,6.0,0.0,14.95,6.0,0.0,14.95,6.2,0.0,14.75,6.2,0.0
14.95,6.0,0.0,15.15,6.0,0.0,15.15,6.2,0.0,14.95,6.2,0.0
15.15,6.0,0.0,15.35,6.0,0.0,15.35,6.2,0.0,15.15,6.2,0.0
15.35,6.0,0.0,15.55,6.0,0.0,15.55,6.2,0.0,15.35,6.2,0.0
15.55,6.0,0.0,15.75,6.0,0.0,15.75,6.2,0.0,15.55,6.2,0.0
15.75,6.0,0.0,15.95,6.0,0.0,15.95,6.2,0.0,15.75,6.2,0.0
15.95,6.0,0.0,16.15,6.0,0.0,16.15,6.2,0.0,15.95,6.2,0.0
16.15,6.0,0.0,16.35,6.0,0.0,16.35,6.2,0.0,16.15,6.2,0.0
16.35,6.0,0.0,16.55,6.0,0.0,16.55,6.2,0.0,16.35,6.2,0.0
16.55,6.0,0.0,16.75,6.0,0.0,16.75,6.2,0.0,16.55,6.2,0.0
16.75,6.0,0.0,16.95,6.0,0.0,16.95,6.2,0.0,16.75,6.2,0.0
16.95,6.0,0.0,17.15,6.0,0.0,17.15,6.2,0.0,16.95,6.2,0.0
17.15,6.0,0.0,17.35,6.0,0.0,17.35,6.2,0.0,17.15,6.2,0.0
17.35,6.0,0.0,17.55,6.0,0.0,17.55,6.2,0.0,17.35,6.2,0.0
17.55,6.0,0.0,17.75,6.0,0.0,17.75,6.2,0.0,17.55,6.2,0.0
14.55,-0.2,0.0,14.75,-0.2,0.0,14.75,0.0,0.0,14.55,0.0,0.0
14.75,-0.2,0.0,14.95,-0.2,0.0,14.95,0.0,0.0,14.75,0.0,0.0
14.95,-0.2,0.0,15.15,-0.2,0.0,15.15,0.0,0.0,14.95,0.0,0.0
15.15,-0.2,0.0,15.35,-0.2,0.0,15.35,0.0,0.0,15.15,0.0,0.0
15.35,-0.2,0.0,15.55,-0.2,0.0,15.55,0.0,0.0,15.35,0.0,0.0
15.55,-0.2,0.0,15.75,-0.2,0.0,15.75,0.0,0.0,15.55,0.0,0.0
15.75,-0.2,0.0,15.95,-0.2,0.0,15.95,0.0,0.0,15.75,0.0,0.0
15.95,-0.2,0.0,16.15,-0.2,0.0,16.15,0.0,0.0,15.95,0.0,0.0
16.15,-0.2,0.0,16.35,-0.2,0.0,16.35,0.0,0.0,16.15,0.0,0.0
16.35,-0.2,0.0,16.55,-0.2,0.0,16.55,0.0,0.0,16.35,0.0,0.0
16.55,-0.2,0.0,16.75,-0.2,0.0,16.75,0.0,0.0,16.55,0.0,0.0
16.75,-0.2,0.0,16.95,-0.2,0.0,16.95,0.0,0.0,16.75,0.0,0.0
16.95,-0.2,0.0,17.15,-0.2,0.0,17.15,0.0,0.0,16.95,0.0,0.0
17.15,-0.2,0.0,17.35,-0.2,0.0,17.35,0.0,0.0,17.15,0.0,0.0
17.35,-0.2,0.0,17.55,-0.2,0.0,17.55,0.0,0.0,17.35,0.0,0.0
17.55,-0.2,0.0,17.75,-0.2,0.0,17.75,0.0,0.0,17.55,0.0,0.0
17.95,0.2,0.0,18.15,0.2,0.0,18.15,0.4,0.0,17.95,0.4,0.0
17.95,0.4,0.0,18.15,0.4,0.0,18.15,0.6,0.0,17.95,0.6,0.0
17.95,0.6,0.0,18.15,0.6,0.0,18.15,0.8,0.0,17.95,0.8,0.0
17.95,0.8,0.0,18.15,0.8,0.0,18.15,1.0,0.0,17.95,1.0,0.0
17.95,1.0,0.0,18.15,1.0,0.0,18.15,1.2,0.0,17.95,1.2,0.0
17.95,1.2,0.0,18.15,1.2,0.0,18.15,1.4,0.0,17.95,1.4,0.0
17.95,1.4,0.0,18.15,1.4,0.0,18.15,1.6,0.0,17.95,1.6,0.0
17.95,1.6,0.0,18.15,1.6,0.0,18.15,1.8,0.0,17.95,1.8,0.0
17.95,1.8,0.0,18.15,1.8,0.0,18.15,2.0,0.0,17.95,2.0,0.0
17.95,2.0,0.0,18.15,2.0,0.0,18.15,2.2,0.0,17.95,2.2,0.0
17.95,2.2,0.0,18.15,2.2,0.0,18.15,2.4,0.0,17.95,2.4,0.0
17.95,2.4,0.0,18.15,2.4,0.0,18.15,2.6,0.0,17.95,2.6,0.0
17.95,2.6,0.0,18.15,2.6,0.0,18.15,2.8,0.0,17.95,2.8,0.0
17.95,2.8,0.0,18.15,2.8,0.0,18.15,3.0,0.0,17.95,3.0,0.0
17.95,3.0,0.0,18.15,3.0,0.0,18.15,3.2,0.0,17.95,3.2,0.0
17.95,3.2,0.0,18.15,3.2,0.0,18.15,3.4,0.0,17.95,3.4,0.0
17.95,3.4,0.0,18.15,3.4,0.0,18.15,3.6,0.0,17.95,3.6,0.0
17.95,3.6,0.0,18.15,3.6,0.0,18.15,3.8,0.0,17.95,3.8,0.0
17.95,3.8,0.0,18.15,3.8,0.0,18.15,4.0,0.0,17.95,4.0,0.0
17.95,4.0,0.0,18.15,4.0,0.0,18.15,4.2,0.0,17.95,4.2,0.0
17.95,4.2,0.0,18.15,4.2,0.0,18.15,4.4,0.0,17.95,4.4,0.0
17.95,4.4,0.0,18.15,4.4,0.0,18.15,4.6,0.0,17.95,4.6,0.0
17.95,4.6,0.0,18.15,4.6,0.0,18.15,4.8,0.0,17.95,4.8,0.0
17.95,4.8,0.0,18.15,4.8,0.0,18.15,5.0,0.0,17.95,5.0,0.0
17.95,5.0,0.0,18.15,5.0,0.0,18.15,5.2,0.0,17.95,5.2,0.0
17.95,5.2,0.0,18.15,5.2,0.0,18.15,5.4,0.0,17.95,5.4,0.0
17.95,5.4,0.0,18.15,5.4,0.0,18.15,5.6,0.0,17.95,5.6,0.0
17.95,5.6,0.0,18.15,5.6,0.0,18.15,5.8,0.0,17.95,5.8,0.0
18.15,0.0,0.0,18.35,0.0,0.0,18.35,0.2,0.0,18.15,0.2,0.0
18.15,0.2,0.0,18.35,0.2,0.0,18.35,0.4,0.0,18.15,0.4,0.0
18.15,0.4,0.0,18.35,0.4,0.0,18.35,0.6,0.0,18.15,0.6,0.0
18.15,0.6,0.0,18.35,0.6,0.0,18.35,0.8,0.0,18.15,0.8,0.0
18.15,0.8,0.0,18.35,0.8,0.0,18.35,1.0,0.0,18.15,1.0,0.0
18.15,1.0,0.0,18.35,1.0,0.0,18.35,1.2,0.0,18.15,1.2,0.0
18.15,1.2,0.0,18.35,1.2,0.0,18.35,1.4,0.0,18.15,1.4,0.0
18.15,1.4,0.0,18.35,1.4,0.0,18.35,1.6,0.0,18.15,1.6,0.0
18.15,1.6,0.0,18.35,1.6,0.0,18.35,1.8,0.0,18.15,1.8,0.0
18.15,1.8,0.0,18.35,1.8,0.0,18.35,2.0,0.0,18.15,2.0,0.0
18.15,2.0,0.0,18.35,2.0,0.0,18.35,2.2,0.0,18.15,2.2,0.0
18.15,2.2,0.0,18.35,2.2,0.0,18.35,2.4,0.0,18.15,2.4,0.0
18.15,2.4,0.0,18.35,2.4,0.0,18.35,2.6,0.0,18.15,2.6,0.0
18.15,2.6,0.0,18.35,2.6,0.0,18.35,2.8,0.0,18.15,2.8,0.0
18.15,2.8,0.0,18.35,2.8,0.0,18.35,3.0,0.0,18.15,3.0,0.0
18.15,3.0,0.0,18.35,3.0,0.0,18.35,3.2,0.0,18.15,3.2,0.0
18.15,3.2,0.0,18.35,3.2,0.0,18.35,3.4,0.0,18.15,3.4,0.0
18.15,3.4,0.0,18.35,3.4,0.0,18.35,3.6,0.0,18.15,3.6,0.0
18.15,3.6,0.0,18.35,3.6,0.0,18.35,3.8,0.0,18.15,3.8,0.0
18.15,3.8,0.0,18.35,3.8,0.0,18.35,4.0,0.0,18.15,4.0,0.0
18.15,4.0,0.0,18.35,4.0,0.0,18.35,4.2,0.0,18.15,4.2,0.0
18.15,4.2,0.0,18.35,4.2,0.0,18.35,4.4,0.0,18.15,4.4,0.0
18.15,4.4,0.0,18.35,4.4,0.0,18.35,4.6,0.0,18.15,4.6,0.0
18.15,4.6,0.0,18.35,4.6,0.0,18.35,4.8,0.0,18.15,4.8,0.0
18.15,4.8,0.0,18.35,4.8,0.0,18.35,5.0,0.0,18.15,5.0,0.0
18.15,5.0,0.0,18.35,5.0,0.0,18.35,5.2,0.0,18.15,5.2,0.0
18.15,5.2,0.0,18.35,5.2,0.0,18.35,5.4,0.0,18.15,5.4,0.0
18.15,5.4,0.0,18.35,5.4,0.0,18.35,5.6,0.0,18.15,5.6,0.0
18.15,5.6,0.0,18.35,5.6,0.0,18.35,5.8,0.0,18.15,5.8,0.0
18.15,5.8,0.0,18.35,5.8,0.0,18.35,6.0,0.0,18.15,6.0,0.0
18.35,0.0,0.0,18.55,0.0,0.0,18.55,0.2,0.0,18.35,0.2,0.0
18.35,0.2,0.0,18.55,0.2,0.0,18.55,0.4,0.0,18.35,0.4,0.0
18.35,0.4,0.0,18.55,0.4,0.0,18.55,0.6,0.0,18.35,0.6,0.0
18.35,0.6,0.0,18.55,0.6,0.0,18.55,0.8,0.0,18.35,0.8,0.0
18.35,0.8,0.0,18.55,0.8,0.0,18.55,1.0,0.0,18.35,1.0,0.0
18.35,1.0,0.0,18.55,1.0,0.0,18.55,1.2,0.0,18.35,1.2,0.0
18.35,1.2,0.0,18.55,1.2,0.0,18.55,1.4,0.0,18.35,1.4,0.0
18.35,1.4,0.0,18.55,1.4,0.0,18.55,1.6,0.0,18.35,1.6,0.0
18.35,1.6,0.0,18.55,1.6,0.0,18.55,1.8,0.0,18.35,1.8,0.0
18.35,1.8,0.0,18.55,1.8,0.0,18.55,2.0,0.0,18.35,2.0,0.0
18.35,2.0,0.0,18.55,2.0,0.0,18.55,2.2,0.0,18.35,2.2,0.0
18.35,2.2,0.0,18.55,2.2,0.0,18.55,2.4,0.0,18.35,2.4,0.0
18.35,2.4,0.0,18.55,2.4,0.0,18.55,2.6,0.0,18.35,2.6,0.0
18.35,2.6,0.0,18.55,2.6,0.0,18.55,2.8,0.0,18.35,2.8,0.0
18.35,2.8,0.0,18.55,2.8,0.0,18.55,3.0,0.0,18.35,3.0,0.0
18.35,3.0,0.0,18.55,3.0,0.0,18.55,3.2,0.0,18.35,3.2,0.0
18.35,3.2,0.0,18.55,3.2,0.0,18.55,3.4,0.0,18.35,3.4,0.0
18.35,3.4,0.0,18.55,3.4,0.0,18.55,3.6,0.0,18.35,3.6,0.0
18.35,3.6,0.0,18.55,3.6,0.0,18.55,3.8,0.0,18.35,3.8,0.0
18.35,3.8,0.0,18.55,3.8,0.0,18.55,4.0,0.0,18.35,4.0,0.0
18.35,4.0,0.0,18.55,4.0,0.0,18.55,4.2,0.0,18.35,4.2,0.0
18.35,4.2,0.0,18.55,4.2,0.0,18.55,4.4,0.0,18.35,4.4,0.0
18.35,4.4,0.0,18.55,4.4,0.0,18.55,4.6,0.0,18.35,4.6,0.0
18.35,4.6,0.0,18.55,4.6,0.0,18.55,4.8,0.0,18.35,4.8,0.0
18.35,4.8,0.0,18.55,4.8,0.0,18.55,5.0,0.0,18.35,5.0,0.0
18.35,5.0,0.0,18.55,5.0,0.0,18.55,5.2,0.0,18.35,5.2,0.0
18.35,5.2,0.0,18.55,5.2,0.0,18.55,5.4,0.0,18.35,5.4,0.0
18.35,5.4,0.0,18.55,5.4,0.0,18.55,5.6,0.0,18.35,5.6,0.0
18.35,5.6,0.0,18.55,5.6,0.0,18.55,5.8,0.0,18.35,5.8,0.0
18.35,5.8,0.0,18.55,5.8,0.0,18.55,6.0,0.0,18.35,6.0,0.0
18.55,0.0,0.0,18.75,0.0,0.0,18.75,0.2,0.0,18.55,0.2,0.0
18.55,0.2,0.0,18.75,0.2,0.0,18.75,0.4,0.0,18.55,0.4,0.0
18.55,0.4,0.0,18.75,0.4,0.0,18.75,0.6,0.0,18.55,0.6,0.0
18.55,0.6,0.0,18.75,0.6,0.0,18.75,0.8,0.0,18.55,0.8,0.0
18.55,0.8,0.0,18.75,0.8,0.0,18.75,1.0,0.0,18.55,1.0,0.0
18.55,1.0,0.0,18.75,1.0,0.0,18.75,1.2,0.0,18.55,1.2,0.0
18.55,1.2,0.0,18.75,1.2,0.0,18.75,1.4,0.0,18.55,1.4,0.0
18.55,1.4,0.0,18.75,1.4,0.0,18.75,1.6,0.0,18.55,1.6,0.0
18.55,1.6,0.0,18.75,1.6,0.0,18.75,1.8,0.0,18.55,1.8,0.0
18.55,1.8,0.0,18.75,1.8,0.0,18.75,2.0,0.0,18.55,2.0,0.0
18.55,2.0,0.0,18.75,2.0,0.0,18.75,2.2,0.0,18.55,2.2,0.0
18.55,2.2,0.0,18.75,2.2,0.0,18.75,2.4,0.0,18.55,2.4,0.0
18.55,2.4,0.0,18.75,2.4,0.0,18.75,2.6,0.0,18.55,2.6,0.0
18.55,2.6,0.0,18.75,2.6,0.0,18.75,2.8,0.0,18.55,2.8,0.0
18.55,2.8,0.0,18.75,2.8,0.0,18.75,3.0,0.0,18.55,3.0,0.0
18.55,3.0,0.0,18.75,3.0,0.0,18.75,3.2,0.0,18.55,3.2,0.0
18.55,3.2,0.0,18.75,3.2,0.0,18.75,3.4,0.0,18.55,3.4,0.0
18.55,3.4,0.0,18.75,3.4,0.0,18.75,3.6,0.0,18.55,3.6,0.0
18.55,3.6,0.0,18.75,3.6,0.0,18.75,3.8,0.0,18.55,3.8,0.0
18.55,3.8,0.0,18.75,3.8,0.0,18.75,4.0,0.0,18.55,4.0,0.0
18.55,4.0,0.0,18.75,4.0,0.0,18.75,4.2,0.0,18.55,4.2,0.0
18.55,4.2,0.0,18.75,4.2,0.0,18.75,4.4,0.0,18.55,4.4,0.0
18.55,4.4,0.0,18.75,4.4,0.0,18.75,4.6,0.0,18.55,4.6,0.0
18.55,4.6,0.0,18.75,4.6,0.0,18.75,4.8,0.0,18.55,4.8,0.0
18.55,4.8,0.0,18.75,4.8,0.0,18.75,5.0,0.0,18.55,5.0,0.0
18.55,5.0,0.0,18.75,5.0,0.0,18.75,5.2,0.0,18.55,5.2,0.0
18.55,5.2,0.0,18.75,5.2,0.0,18.75,5.4,0.0,18.55,5.4,0.0
18.55,5.4,0.0,18.75,5.4,0.0,18.75,5.6,0.0,18.55,5.6,0.0
18.55,5.6,0.0,18.75,5.6,0.0,18.75,5.8,0.0,18.55,5.8,0.0
18.55,5.8,0.0,18.75,5.8,0.0,18.75,6.0,0.0,18.55,6.0,0.0
18.75,0.0,0.0,18.95,0.0,0.0,18.95,0.2,0.0,18.75,0.2,0.0
18.75,0.2,0.0,18.95,0.2,0.0,18.95,0.4,0.0,18.75,0.4,0.0
18.75,0.4,0.0,18.95,0.4,0.0,18.95,0.6,0.0,18.75,0.6,0.0
18.75,0.6,0.0,18.95,0.6,0.0,18.95,0.8,0.0,18.75,0.8,0.0
18.75,0.8,0.0,18.95,0.8,0.0,18.95,1.0,0.0,18.75,1.0,0.0
18.75,1.0,0.0,18.95,1.0,0.0,18.95,1.2,0.0,18.75,1.2,0.0
18.75,1.2,0.0,18.95,1.2,0.0,18.95,1.4,0.0,18.75,1.4,0.0
18.75,1.4,0.0,18.95,1.4,0.0,18.95,1.6,0.0,18.75,1.6,0.0
18.75,1.6,0.0,18.95,1.6,0.0,18.95,1.8,0.0,18.75,1.8,0.0
18.75,1.8,0.0,18.95,1.8,0.0,18.95,2.0,0.0,18.75,2.0,0.0
18.75,2.0,0.0,18.95,2.0,0.0,18.95,2.2,0.0,18.75,2.2,0.0
18.75,2.2,0.0,18.95,2.2,0.0,18.95,2.4,0.0,18.75,2.4,0.0
18.75,2.4,0.0,18.95,2.4,0.0,18.95,2.6,0.0,18.75,2.6,0.0
18.75,2.6,0.0,18.95,2.6,0.0,18.95,2.8,0.0,18.75,2.8,0.0
18.75,2.8,0.0,18.95,2.8,0.0,18.95,3.0,0.0,18.75,3.0,0.0
18.75,3.0,0.0,18.95,3.0,0.0,18.95,3.2,0.0,18.75,3.2,0.0
18.75,3.2,0.0,18.95,3.2,0.0,18.95,3.4,0.0,18.75,3.4,0.0
18.75,3.4,0.0,18.95,3.4,0.0,18.95,3.6,0.0,18.75,3.6,0.0
18.75,3.6,0.0,18.95,3.6,0.0,18.95,3.8,0.0,18.75,3.8,0.0
18.75,3.8,0.0,18.95,3.8,0.0,18.95,4.0,0.0,18.75,4.0,0.0
18.75,4.0,0.0,18.95,4.0,0.0,18.95,4.2,0.0,18.75,4.2,0.0
18.75,4.2,0.0,18.95,4.2,0.0,18.95,4.4,0.0,18.75,4.4,0.0
18.75,4.4,0.0,18.95,4.4,0.0,18.95,4.6,0.0,18.75,4.6,0.0
18.75,4.6,0.0,18.95,4.6,0.0,18.95,4.8,0.0,18.75,4.8,0.0
18.75,4.8,0.0,18.95,4.8,0.0,18.95,5.0,0.0,18.75,5.0,0.0
18.75,5.0,0.0,18.95,5.0,0.0,18.95,5.2,0.0,18.75,5.2,0.0
18.75,5.2,0.0,18.95,5.2,0.0,18.95,5.4,0.0,18.75,5.4,0.0
18.75,5.4,0.0,18.95,5.4,0.0,18.95,5.6,0.0,18.75,5.6,0.0
18.75,5.6,0.0,18.95,5.6,0.0,18.95,5.8,0.0,18.75,5.8,0.0
18.75,5.8,0.0,18.95,5.8,0.0,18.95,6.0,0.0,18.75,6.0,0.0
18.95,0.0,0.0,19.15,0.0,0.0,19.15,0.2,0.0,18.95,0.2,0.0
18.95,0.2,0.0,19.15,0.2,0.0,19.15,0.4,0.0,18.95,0.4,0.0
18.95,0.4,0.0,19.15,0.4,0.0,19.15,0.6,0.0,18.95,0.6,0.0
18.95,0.6,0.0,19.15,0.6,0.0,19.15,0.8,0.0,18.95,0.8,0.0
18.95,0.8,0.0,19.15,0.8,0.0,19.15,1.0,0.0,18.95,1.0,0.0
18.95,1.0,0.0,19.15,1.0,0.0,19.15,1.2,0.0,18.95,1.2,0.0
18.95,1.2,0.0,19.15,1.2,0.0,19.15,1.4,0.0,18.95,1.4,0.0
18.95,1.4,0.0,19.15,1.4,0.0,19.15,1.6,0.0,18.95,1.6,0.0
18.95,1.6,0.0,19.15,1.6,0.0,19.15,1.8,0.0,18.95,1.8,0.0
18.95,1.8,0.0,19.15,1.8,0.0,19.15,2.0,0.0,18.95,2.0,0.0
18.95,2.0,0.0,19.15,2.0,0.0,19.15,2.2,0.0,18.95,2.2,0.0
18.95,2.2,0.0,19.15,2.2,0.0,19.15,2.4,0.0,18.95,2.4,0.0
18.95,2.4,0.0,19.15,2.4,0.0,19.15,2.6,0.0,18.95,2.6,0.0
18.95,2.6,0.0,19.15,2.6,0.0,19.15,2.8,0.0,18.95,2.8,0.0
18.95,2.8,0.0,19.15,2.8,0.0,19.15,3.0,0.0,18.95,3.0,0.0
18.95,3.0,0.0,19.15,3.0,0.0,19.15,3.2,0.0,18.95,3.2,0.0
18.95,3.2,0.0,19.15,3.2,0.0,19.15,3.4,0.0,18.95,3.4,0.0
18.95,3.4,0.0,19.15,3.4,0.0,19.15,3.6,0.0,18.95,3.6,0.0
18.95,3.6,0.0,19.15,3.6,0.0,19.15,3.8,0.0,18.95,3.8,0.0
18.95,3.8,0.0,19.15,3.8,0.0,19.15,4.0,0.0,18.95,4.0,0.0
18.95,4.0,0.0,19.15,4.0,0.0,19.15,4.2,0.0,18.95,4.2,0.0
18.95,4.2,0.0,19.15,4.2,0.0,19.15,4.4,0.0,18.95,4.4,0.0
18.95,4.4,0.0,19.15,4.4,0.0,19.15,4.6,0.0,18.95,4.6,0.0
18.95,4.6,0.0,19.15,4.6,0.0,19.15,4.8,0.0,18.95,4.8,0.0
18.95,4.8,0.0,19.15,4.8,0.0,19.15,5.0,0.0,18.95,5.0,0.0
18.95,5.0,0.0,19.15,5.0,0.0,19.15,5.2,0.0,18.95,5.2,0.0
18.95,5.2,0.0,19.15,5.2,0.0,19.15,5.4,0.0,18.95,5.4,0.0
18.95,5.4,0.0,19.15,5.4,0.0,19.15,5.6,0.0,18.95,5.6,0.0
18.95,5.6,0.0,19.15,5.6,0.0,19.15,5.8,0.0,18.95,5.8,0.0
18.95,5.8,0.0,19.15,5.8,0.0,19.15,6.0,0.0,18.95,6.0,0.0
19.15,0.0,0.0,19.35,0.0,0.0,19.35,0.2,0.0,19.15,0.2,0.0
19.15,0.2,0.0,19.35,0.2,0.0,19.35,0.4,0.0,19.15,0.4,0.0
19.15,0.4,0.0,19.35,0.4,0.0,19.35,0.6,0.0,19.15,0.6,0.0
19.15,0.6,0.0,19.35,0.6,0.0,19.35,0.8,0.0,19.15,0.8,0.0
19.15,0.8,0.0,19.35,0.8,0.0,19.35,1.0,0.0,19.15,1.0,0.0
19.15,1.0,0.0,19.35,1.0,0.0,19.35,1.2,0.0,19.15,1.2,0.0
19.15,1.2,0.0,19.35,1.2,0.0,19.35,1.4,0.0,19.15,1.4,0.0
19.15,1.4,0.0,19.35,1.4,0.0,19.35,1.6,0.0,19.15,1.6,0.0
19.15,1.6,0.0,19.35,1.6,0.0,19.35,1.8,0.0,19.15,1.8,0.0
19.15,1.8,0.0,19.35,1.8,0.0,19.35,2.0,0.0,19.15,2.0,0.0
19.15,2.0,0.0,19.35,2.0,0.0,19.35,2.2,0.0,19.15,2.2,0.0
19.15,2.2,0.0,19.35,2.2,0.0,19.35,2.4,0.0,19.15,2.4,0.0
19.15,2.4,0.0,19.35,2.4,0.0,19.35,2.6,0.0,19.15,2.6,0.0
19.15,2.6,0.0,19.35,2.6,0.0,19.35,2.8,0.0,19.15,2.8,0.0
19.15,2.8,0.0,19.35,2.8,0.0,19.35,3.0,0.0,19.15,3.0,0.0
19.15,3.0,0.0,19.35,3.0,0.0,19.35,3.2,0.0,19.15,3.2,0.0
19.15,3.2,0.0,19.35,3.2,0.0,19.35,3.4,0.0,19.15,3.4,0.0
